year,bowler,economy,bowling_strike_rate,bowling_average,per_matches_played,per_balls_faced,per_out,per_runs,per_extras,F,run_1,out_1,str_rate1,bowl_avg1,eco_1,ext,bf,RFM_Segment_Concat,cluster
2008,JM Anderson,6.947368421052633,15.2,17.6,100.0,20.87912087912088,18.51851851851852,22.56410256410257,14.285714285714285,4,4,4,2,2,2,4,4,44424,8
2009,JM Anderson,6.3546798029556655,25.375,26.875,100.0,20.651068158697864,18.6046511627907,17.68092105263158,25.75757575757576,4,4,4,4,3,1,4,4,44414,8
2014,JM Anderson,9.645569620253164,19.75,31.75,26.66666666666667,4.379157427937916,3.738317757009345,5.863342566943675,3.3898305084745757,2,2,2,3,4,4,2,2,22242,4
2007,MS Panesar,10.0,12.0,20.0,12.5,2.4948024948024954,4.0,2.985074626865672,0.0,1,1,2,2,2,4,1,1,11241,2
2014,MS Panesar,10.838709677419352,0.0,0.0,13.333333333333336,1.7328116266070432,0.0,2.311184482047049,1.4084507042253522,1,1,1,1,1,4,1,1,11141,1
2007,RJ Sidebottom,8.375,9.6,13.4,25.0,4.989604989604991,10.0,5.0,2.9411764705882346,1,2,3,1,2,3,2,2,12332,2
2008,RJ Sidebottom,4.304347826086956,9.2,6.6,66.66666666666666,12.637362637362635,18.51851851851852,8.461538461538463,14.285714285714285,3,3,4,1,1,1,4,3,33414,6
2009,RJ Sidebottom,7.170731707317072,27.33333333333333,32.666666666666664,44.444444444444436,8.341810783316378,6.9767441860465125,8.059210526315791,21.21212121212121,2,3,3,4,4,2,4,3,23324,5
2010,RJ Sidebottom,6.524271844660194,15.846153846153848,17.23076923076923,90.9090909090909,17.728055077452666,19.11764705882353,18.918918918918923,22.891566265060238,4,4,4,2,2,2,4,4,44424,8
2014,RJ Sidebottom,7.922651933701657,13.923076923076925,18.384615384615387,72.72727272727273,13.712121212121213,15.662650602409641,15.003138731952292,27.397260273972602,3,4,4,2,2,3,4,4,34434,7
2007,DBL Powell,6.4363636363636365,55.0,59.0,100.0,19.366197183098592,7.6923076923076925,16.71388101983003,25.274725274725274,4,4,3,4,4,2,4,4,44324,8
2007,Syed Rasel,6.3921568627450975,38.25,40.75,100.0,18.842364532019705,10.810810810810812,16.090819348469893,18.421052631578945,4,4,3,4,4,1,4,4,44314,8
2008,Syed Rasel,7.439999999999999,25.0,31.0,50.0,11.961722488038278,8.333333333333332,10.299003322259136,30.0,2,3,3,4,4,2,4,3,23324,5
2007,Mohammad Ashraful,9.3,20.0,31.0,71.42857142857143,12.31527093596059,13.513513513513516,15.301085883514313,15.789473684210524,3,4,4,3,4,4,4,3,34444,7
2009,Mohammad Ashraful,9.0,6.0,9.0,33.33333333333333,3.498542274052478,14.285714285714285,4.316546762589929,0.0,2,2,4,1,1,4,1,2,22441,4
2010,Mohammad Ashraful,6.0,31.0,31.0,66.66666666666666,10.472972972972975,10.0,8.157894736842106,8.333333333333332,3,3,3,4,4,1,3,3,33313,6
2007,Farhad Reza,10.608695652173912,17.25,30.5,57.14285714285714,8.497536945812808,10.810810810810812,12.043435340572556,7.894736842105262,3,3,3,3,4,4,3,3,33343,6
2008,Farhad Reza,10.25,0.0,0.0,50.0,11.483253588516742,0.0,13.62126245847176,0.0,2,4,1,1,1,4,1,3,24141,5
2011,Farhad Reza,10.0,0.0,0.0,50.0,2.4,0.0,4.11522633744856,0.0,2,2,1,1,1,4,1,1,22141,4
2014,Farhad Reza,7.6875,32.0,41.0,41.66666666666667,4.934464148033924,3.125,5.916305916305916,5.882352941176469,2,2,2,4,4,3,2,2,22232,4
2007,TM Odoyo,5.4461538461538455,21.66666666666667,19.666666666666668,75.0,17.24137931034483,21.428571428571427,11.069418386491556,36.36363636363637,3,3,4,3,2,1,4,4,33414,6
2008,TM Odoyo,2.5384615384615388,13.0,5.5,100.0,21.84873949579832,33.33333333333333,18.032786885245898,18.181818181818183,4,4,4,2,1,1,4,4,44414,8
2013,TM Odoyo,3.811764705882353,12.142857142857142,7.7142857142857135,28.57142857142857,5.1924251679902245,6.666666666666668,3.0699260943718016,5.263157894736842,2,1,2,2,1,1,2,2,21212,3
2007,PJ Ongondo,6.593406593406594,30.33333333333333,33.333333333333336,100.0,24.13793103448276,21.428571428571427,18.76172607879925,27.27272727272727,4,4,4,4,4,2,4,4,44424,8
2008,PJ Ongondo,1.44,0.0,0.0,100.0,21.008403361344534,0.0,9.836065573770492,9.090909090909092,4,3,1,1,1,1,3,4,43113,8
2007,LN Onyango,11.222222222222221,27.0,50.5,75.0,14.323607427055705,14.285714285714285,18.949343339587237,0.0,3,4,4,4,4,4,1,4,34441,7
2010,LN Onyango,10.0,6.0,10.0,100.0,4.918032786885246,11.111111111111109,7.575757575757576,0.0,4,2,3,1,1,4,1,2,42341,8
2007,RL Bhudia,9.91304347826087,0.0,0.0,75.0,12.201591511936341,0.0,14.258911819887429,6.0606060606060606,3,4,1,1,1,4,3,3,34143,7
2007,JK Kamande,9.136363636363637,11.0,16.75,50.0,11.671087533156497,28.57142857142857,12.570356472795494,6.0606060606060606,2,3,4,1,2,4,3,3,23443,5
2008,JK Kamande,2.75,12.0,5.5,100.0,20.168067226890763,33.33333333333333,18.032786885245898,0.0,4,4,4,2,1,1,1,4,44411,8
2010,JK Kamande,4.5,12.0,9.0,100.0,19.672131147540984,22.222222222222218,13.636363636363635,0.0,4,4,4,2,1,1,1,4,44411,8
2007,HA Varaiya,7.621621621621621,37.0,47.0,50.0,9.814323607427058,7.142857142857142,8.818011257035648,3.0303030303030303,2,3,3,4,4,3,2,3,23332,5
2010,HA Varaiya,4.5,24.0,18.0,100.0,19.672131147540984,11.111111111111109,13.636363636363635,0.0,4,4,3,4,2,1,1,4,44311,8
2012,HA Varaiya,4.909090909090909,18.33333333333333,15.0,75.0,14.550264550264547,20.0,11.71875,13.888888888888891,3,3,4,3,2,1,4,4,33414,6
2013,HA Varaiya,6.527196652719665,17.071428571428573,18.571428571428573,92.85714285714286,14.599877825290164,13.333333333333336,14.781125639567936,21.052631578947366,4,4,4,3,2,2,4,4,44424,8
2007,Iftikhar Anjum,8.25,24.0,33.0,11.111111111111109,2.1257750221434897,1.3333333333333337,2.7801179443976407,1.1494252873563218,1,1,1,4,4,3,1,1,11131,1
2009,Iftikhar Anjum,8.5,24.0,34.0,9.090909090909092,1.8140589569161,1.162790697674419,2.6234567901234565,0.8547008547008548,1,1,1,4,4,3,1,1,11131,1
2007,Fawad Alam,6.2857142857142865,14.0,14.666666666666664,22.222222222222218,3.720106288751107,4.0,3.7068239258635214,0.0,1,2,2,2,2,1,1,2,12211,2
2008,Fawad Alam,7.25,12.0,14.5,66.66666666666666,6.779661016949151,8.333333333333332,8.868501529051988,0.0,3,3,3,2,2,2,1,2,33321,6
2009,Fawad Alam,15.0,0.0,0.0,9.090909090909092,0.453514739229025,0.0,1.1574074074074074,0.0,1,1,1,1,1,4,1,1,11141,1
2007,Abdur Rehman,2.333333333333333,9.0,3.5,11.111111111111109,1.5943312666076177,2.666666666666667,0.5897219882055602,0.0,1,1,2,1,1,1,1,1,11211,1
2010,Abdur Rehman,6.56842105263158,13.571428571428573,14.857142857142858,22.222222222222218,4.558541266794626,5.833333333333332,4.327923429047025,3.787878787878788,1,2,2,2,2,2,2,2,12222,2
2011,Abdur Rehman,5.04,8.333333333333334,7.0,20.0,4.173622704507513,6.9767441860465125,3.7102473498233217,1.6949152542372878,1,2,3,1,1,1,1,2,12311,2
2013,Abdur Rehman,18.0,0.0,0.0,8.333333333333332,0.4270462633451957,0.0,1.1036174126302882,0.0,1,1,1,1,1,4,1,1,11141,1
2016,Abdur Rehman,7.8,20.0,26.0,11.111111111111109,1.813236627379873,1.639344262295082,2.1739130434782608,2.2988505747126435,1,1,1,3,3,3,2,1,11132,1
2015,Abdur Rehman,7.408163265306122,49.0,60.5,45.45454545454545,7.686274509803921,3.571428571428571,6.994219653179193,7.6923076923076925,2,2,2,4,4,2,3,3,22223,4
2007,Younis Khan,4.909090909090909,7.333333333333332,6.0,11.111111111111109,1.948627103631532,4.0,1.516427969671441,2.2988505747126435,1,1,2,1,1,1,2,1,11212,2
2007,E Chigumbura,6.9767441860465125,5.375,6.25,100.0,17.269076305220885,44.444444444444436,15.873015873015873,9.090909090909092,4,4,4,1,1,2,3,4,44423,8
2010,E Chigumbura,10.0,30.0,50.0,57.14285714285714,4.07055630936228,3.2258064516129035,5.882352941176469,0.0,3,2,2,4,4,4,1,2,32241,6
2011,E Chigumbura,7.402597402597403,77.0,95.0,100.0,16.96035242290749,7.142857142857142,15.780730897009967,21.568627450980397,4,4,3,4,4,2,4,4,44324,8
2012,E Chigumbura,9.870967741935484,10.333333333333334,17.0,75.0,6.981981981981982,25.0,8.732876712328768,1.851851851851852,3,3,4,1,2,4,2,2,33442,6
2013,E Chigumbura,12.3,20.0,41.0,33.33333333333333,2.7322404371584703,3.333333333333333,4.525386313465784,3.7735849056603774,2,2,2,3,4,4,2,1,22242,4
2016,E Chigumbura,16.0,0.0,0.0,8.333333333333332,0.4158004158004158,0.0,0.8908685968819599,0.0,1,1,1,1,1,4,1,1,11141,1
2007,GB Brent,6.954545454545455,14.666666666666664,17.0,100.0,17.670682730923694,16.666666666666664,16.19047619047619,18.181818181818183,4,4,4,2,2,2,4,4,44424,8
2007,T Mupariwa,7.636363636363638,33.0,42.0,100.0,13.253012048192772,5.5555555555555545,13.333333333333336,27.27272727272727,4,4,2,4,4,3,4,3,44234,8
2007,CJ Chibhabha,6.157894736842105,12.666666666666664,13.0,100.0,15.261044176706829,16.666666666666664,12.38095238095238,18.181818181818183,4,3,4,2,2,1,4,4,43414,8
2010,CJ Chibhabha,6.333333333333332,18.0,19.0,14.285714285714285,2.442333785617368,3.2258064516129035,2.235294117647059,0.0,1,1,2,3,2,1,1,1,11211,1
2011,CJ Chibhabha,8.785714285714285,18.666666666666668,27.33333333333333,100.0,12.334801762114534,21.428571428571427,13.62126245847176,7.84313725490196,4,4,4,3,3,4,3,3,44443,8
2015,CJ Chibhabha,7.333333333333332,13.5,16.5,54.54545454545454,6.0674157303370775,8.571428571428571,5.985489721886336,9.574468085106382,3,2,3,2,2,2,3,2,32323,6
2016,CJ Chibhabha,8.739130434782608,30.66666666666667,44.66666666666666,41.66666666666667,6.375606375606376,4.10958904109589,7.461024498886415,2.272727272727273,2,2,2,4,4,4,2,2,22242,4
2018,CJ Chibhabha,9.405405405405405,37.0,58.0,37.5,3.923647932131495,2.631578947368421,4.773662551440331,2.2988505747126435,2,2,2,4,4,4,2,2,22242,4
2007,P Utseya,6.875,24.0,27.5,100.0,19.27710843373494,11.111111111111109,17.460317460317462,0.0,4,4,3,4,3,2,1,4,44321,8
2010,P Utseya,6.311111111111112,19.285714285714285,20.285714285714285,85.71428571428571,18.317503392130263,22.58064516129032,16.705882352941178,10.526315789473683,4,4,4,3,2,1,3,4,44413,8
2011,P Utseya,9.490909090909092,0.0,0.0,75.0,12.11453744493392,0.0,14.451827242524915,1.96078431372549,3,4,1,1,1,4,2,3,34142,7
2012,P Utseya,7.105263157894738,76.0,90.0,100.0,17.117117117117118,8.333333333333332,15.41095890410959,16.666666666666664,4,4,3,4,4,2,4,4,44324,8
2013,P Utseya,5.557046979865771,24.83333333333333,23.0,100.0,20.3551912568306,20.0,15.231788079470197,16.9811320754717,4,4,4,4,3,1,4,4,44414,8
2014,P Utseya,6.324324324324325,37.0,39.0,100.0,19.94609164420485,9.523809523809524,19.696969696969692,25.0,4,4,3,4,4,1,4,4,44314,8
2015,P Utseya,7.94871794871795,23.4,31.0,54.54545454545454,8.764044943820224,7.142857142857142,9.371221281741233,6.382978723404255,3,3,3,3,4,3,3,3,33333,6
2007,T Taibu,10.25,0.0,0.0,100.0,9.63855421686747,0.0,13.015873015873018,9.090909090909092,4,3,1,1,1,4,3,3,43143,8
2007,H Masakadza,9.0,6.0,9.0,50.0,2.409638554216868,5.5555555555555545,2.8571428571428568,0.0,2,1,2,1,1,4,1,1,21241,3
2010,H Masakadza,14.0,0.0,0.0,14.285714285714285,0.8141112618724559,0.0,1.647058823529412,0.0,1,1,1,1,1,4,1,1,11141,1
2011,H Masakadza,10.666666666666666,0.0,0.0,50.0,3.9647577092511015,0.0,5.3156146179402,0.0,2,2,1,1,1,4,1,2,22141,4
2013,H Masakadza,4.615384615384616,13.0,10.0,33.33333333333333,1.7759562841530054,3.333333333333333,1.1037527593818983,3.7735849056603774,2,1,2,2,1,1,2,1,21212,3
2014,H Masakadza,9.473684210526317,0.0,0.0,66.66666666666666,5.1212938005390845,0.0,7.575757575757576,4.166666666666666,3,2,1,1,1,4,2,2,32142,6
2007,JAR Blain,5.75,12.0,11.5,100.0,19.354838709677423,22.222222222222218,13.93939393939394,0.0,4,4,4,2,1,1,1,4,44411,8
2008,JAR Blain,4.653061224489797,24.5,19.0,100.0,21.120689655172416,16.666666666666664,19.387755102040817,23.07692307692308,4,4,4,4,2,1,4,4,44414,8
2007,JD Nel,6.25,12.0,12.5,100.0,19.354838709677423,22.222222222222218,15.151515151515152,0.0,4,4,4,2,2,1,1,4,44411,8
2008,JD Nel,4.1860465116279055,10.75,7.5,100.0,18.53448275862069,33.33333333333333,15.306122448979592,23.07692307692308,4,4,4,1,1,1,4,4,44414,8
2010,JD Nel,4.857142857142857,0.0,0.0,100.0,16.93548387096774,0.0,14.406779661016948,55.555555555555564,4,4,1,1,1,1,4,4,44114,8
2007,DR Brown,8.888888888888891,0.0,0.0,100.0,21.774193548387093,0.0,24.24242424242424,83.33333333333334,4,4,1,1,1,4,4,4,44144,8
2007,RM Haq,12.25,12.0,24.5,100.0,19.354838709677423,22.222222222222218,29.6969696969697,0.0,4,4,4,2,3,4,1,4,44441,8
2008,RM Haq,7.25,0.0,0.0,50.0,10.344827586206897,0.0,14.79591836734694,0.0,2,4,1,1,1,2,1,3,24121,5
2009,RM Haq,6.25,12.0,12.5,50.0,14.723926380368097,25.0,8.532423208191126,0.0,2,3,4,2,2,1,1,4,23411,5
2010,RM Haq,4.0,12.0,8.0,100.0,19.354838709677423,28.57142857142857,13.559322033898303,5.5555555555555545,4,4,4,2,1,1,2,4,44412,8
2012,RM Haq,4.75,12.0,9.5,100.0,18.972332015810274,30.76923076923077,14.615384615384615,2.9411764705882346,4,4,4,2,1,1,2,4,44412,8
2013,RM Haq,5.66789667896679,18.066666666666666,17.066666666666666,100.0,18.638239339752406,20.54794520547945,16.030056355666876,14.678899082568808,4,4,4,3,2,1,4,4,44414,8
2007,CM Wright,6.72,8.333333333333334,9.333333333333334,100.0,20.161290322580644,33.33333333333333,16.969696969696972,16.666666666666664,4,4,4,1,1,2,4,4,44424,8
2009,CM Wright,20.0,6.0,20.0,50.0,3.6809815950920246,12.5,6.825938566552901,0.0,2,2,3,1,2,4,1,2,22341,4
2007,CS Martin,7.304347826086956,18.4,22.4,50.0,9.735449735449736,9.803921568627453,9.688581314878894,10.869565217391305,2,3,3,3,3,2,3,3,23323,5
2008,CS Martin,9.551020408163266,16.333333333333332,26.0,40.0,6.8055555555555545,7.6923076923076925,8.26271186440678,8.0,2,3,3,2,3,4,3,2,23343,5
2007,NN Odhiambo,11.8125,32.0,63.0,50.0,8.488063660477453,7.142857142857142,11.81988742964353,6.0606060606060606,2,3,3,4,4,4,3,3,23343,5
2010,NN Odhiambo,8.0,4.0,5.333333333333333,100.0,9.836065573770492,33.33333333333333,12.12121212121212,0.0,4,3,4,1,1,3,1,3,43431,8
2012,NN Odhiambo,9.209302325581397,43.0,66.0,75.0,11.375661375661375,6.666666666666668,17.1875,5.5555555555555545,3,4,2,4,4,4,2,3,34242,7
2013,NN Odhiambo,7.327659574468084,18.076923076923077,22.07692307692308,92.85714285714286,14.355528405620037,12.38095238095238,16.316088686753837,18.421052631578945,4,4,3,3,3,2,4,4,44324,8
2015,NN Odhiambo,9.446808510638302,15.666666666666664,24.66666666666667,100.0,9.4,9.677419354838712,12.416107382550335,10.714285714285714,4,3,3,2,3,4,3,3,43343,8
2016,NN Odhiambo,7.439999999999999,10.0,12.4,66.66666666666666,13.586956521739127,20.0,15.938303341902314,9.090909090909092,3,4,4,1,2,2,3,4,34423,7
2018,NN Odhiambo,7.655172413793102,29.0,37.0,66.66666666666666,11.584553928095872,7.142857142857142,12.443946188340805,21.176470588235293,3,3,3,4,4,3,4,3,33334,6
2007,KM Dabengwa,12.923076923076925,0.0,0.0,50.0,5.220883534136545,0.0,8.888888888888891,18.181818181818183,2,3,1,1,1,4,4,2,23144,5
2010,KM Dabengwa,13.0,0.0,0.0,28.57142857142857,1.6282225237449115,0.0,3.0588235294117654,0.0,2,1,1,1,1,4,1,1,21141,3
2007,CP Schofield,7.0,19.5,22.75,50.0,8.108108108108109,8.0,6.791044776119403,1.4705882352941175,2,2,3,3,3,2,1,3,22321,4
2007,RR Sarwan,5.0,6.0,5.0,20.0,2.112676056338028,7.6923076923076925,1.41643059490085,0.0,1,1,3,1,1,1,1,1,11311,2
2007,RJ Kirtley,17.0,0.0,0.0,12.5,0.6237006237006237,0.0,1.2686567164179103,0.0,1,1,1,1,1,4,1,1,11141,1
2007,SO Tikolo,15.0,0.0,0.0,25.0,2.122015915119363,0.0,3.75234521575985,15.151515151515152,1,2,1,1,1,4,4,1,12144,2
2010,SO Tikolo,7.439999999999999,25.0,31.0,100.0,20.491803278688526,11.111111111111109,23.484848484848484,16.666666666666664,4,4,3,4,4,2,4,4,44324,8
2013,SO Tikolo,6.2142857142857135,10.181818181818182,10.545454545454543,50.0,6.84178375076359,10.476190476190476,6.594656054576465,5.263157894736842,2,2,3,1,1,1,2,2,22312,4
2007,G Wijekoon,8.205882352941176,17.0,23.25,60.0,12.781954887218044,12.5,16.06217616580311,17.02127659574468,3,4,3,2,3,3,4,3,34334,7
2007,JN Snape,12.0,0.0,0.0,12.5,0.6237006237006237,0.0,0.8955223880597015,0.0,1,1,1,1,1,4,1,1,11141,1
2007,Alok Kapali,11.5,0.0,0.0,14.285714285714285,1.477832512315271,0.0,2.270483711747285,0.0,1,1,1,1,1,4,1,1,11141,1
2011,Alok Kapali,3.4736842105263164,9.5,5.5,50.0,7.6,13.333333333333336,4.526748971193416,4.166666666666666,2,2,4,1,1,1,2,3,22412,4
2007,DL Maddy,8.666666666666666,6.0,8.666666666666666,25.0,1.8711018711018712,6.0,1.9402985074626864,1.4705882352941175,1,1,2,1,1,4,1,1,11241,2
2007,J Mubarak,24.0,0.0,0.0,20.0,0.3759398496240601,0.0,1.381692573402418,0.0,1,1,1,1,1,4,1,1,11141,1
2009,J Mubarak,9.0,6.0,9.0,7.6923076923076925,0.38167938931297707,1.1235955056179776,0.4751847940865892,0.0,1,1,1,1,1,4,1,1,11141,1
2008,JL Ontong,11.076923076923077,13.0,24.0,50.0,6.074766355140188,6.666666666666668,12.244897959183671,2.272727272727273,2,3,2,2,3,4,2,2,23242,5
2012,JL Ontong,9.0,0.0,0.0,6.666666666666668,0.3955174686882004,0.0,0.5395683453237411,0.0,1,1,1,1,1,4,1,1,11141,1
2013,JL Ontong,16.0,12.0,32.0,12.5,1.30718954248366,1.96078431372549,3.2,0.0,1,1,1,2,4,4,1,1,11141,1
2015,JL Ontong,17.0,0.0,0.0,11.111111111111109,0.5519779208831647,0.0,1.2947448591012949,0.0,1,1,1,1,1,4,1,1,11141,1
2008,RN Lewis,9.0,0.0,0.0,33.33333333333333,1.9108280254777068,0.0,2.31958762886598,0.0,2,1,1,1,1,4,1,1,21141,3
2008,GP Swann,6.491803278688525,12.2,13.2,100.0,16.758241758241756,18.51851851851852,16.923076923076927,21.428571428571427,4,4,4,2,2,2,4,4,44424,8
2009,GP Swann,7.219512195121951,20.5,24.66666666666667,66.66666666666666,12.512716174974567,13.953488372093025,12.171052631578947,12.12121212121212,3,3,4,3,3,2,3,3,33423,6
2010,GP Swann,5.397379912663755,11.45,10.3,90.9090909090909,19.70740103270224,29.411764705882355,17.39864864864865,21.686746987951807,4,4,4,1,1,1,4,4,44414,8
2011,GP Swann,6.891891891891892,37.0,42.5,100.0,17.577197149643705,8.695652173913043,18.37837837837838,10.256410256410255,4,4,3,4,4,2,3,4,44323,8
2012,GP Swann,5.571428571428571,14.777777777777779,13.722222222222221,85.71428571428571,16.867469879518072,21.686746987951807,13.915492957746476,8.333333333333332,4,4,4,2,2,1,3,4,44413,8
2008,PA Hitchcock,13.26315789473684,9.5,21.0,20.0,2.6388888888888893,5.128205128205128,4.4491525423728815,4.0,1,2,2,1,3,4,2,1,12242,2
2008,Shahadat Hossain,10.5,36.0,63.0,100.0,17.22488038277512,8.333333333333332,20.930232558139533,25.0,4,4,3,4,4,4,4,4,44344,8
2009,Shahadat Hossain,9.473684210526317,19.0,30.0,33.33333333333333,5.539358600583091,7.142857142857142,7.1942446043165456,5.0,2,2,3,3,4,4,2,2,22342,4
2010,Shahadat Hossain,8.526315789473685,0.0,0.0,33.33333333333333,6.418918918918918,0.0,7.105263157894736,8.333333333333332,2,2,1,1,1,3,3,2,22133,4
2013,Shahadat Hossain,12.72,0.0,0.0,25.0,4.9800796812749,0.0,8.191653786707883,1.7543859649122806,1,3,1,1,1,4,1,2,13141,2
2008,Mansoor Amjad,1.7142857142857142,2.333333333333333,0.6666666666666666,33.33333333333333,1.977401129943503,12.5,0.6116207951070336,2.272727272727273,2,1,3,1,1,1,2,1,21312,3
2008,DR Flynn,7.0,0.0,0.0,20.0,0.8333333333333334,0.0,0.7415254237288136,0.0,1,1,1,1,1,2,1,1,11121,1
2008,GD Drummond,5.142857142857143,42.0,36.0,100.0,18.103448275862068,8.333333333333332,18.367346938775512,23.07692307692308,4,4,3,4,4,1,4,4,44314,8
2009,GD Drummond,9.947368421052632,12.666666666666664,21.0,100.0,23.31288343558282,37.5,21.50170648464164,25.0,4,4,4,2,3,4,4,4,44444,8
2010,GD Drummond,8.210526315789473,19.0,26.0,100.0,15.32258064516129,14.285714285714285,22.033898305084747,16.666666666666664,4,4,4,3,3,3,4,4,44434,8
2012,GD Drummond,6.0,0.0,0.0,50.0,10.276679841897234,0.0,10.0,5.882352941176469,2,3,1,1,1,1,2,3,23112,5
2013,GD Drummond,7.68,0.0,0.0,16.666666666666664,1.71939477303989,0.0,2.0037570444583594,2.752293577981652,1,1,1,1,1,3,2,1,11132,1
2008,GI Maiden,7.0,12.0,14.0,50.0,5.172413793103448,8.333333333333332,7.142857142857142,0.0,2,2,3,2,2,2,1,2,22321,4
2008,RD Berrington,4.604651162790699,14.333333333333336,11.0,100.0,18.53448275862069,25.0,16.836734693877553,7.6923076923076925,4,4,4,2,1,1,3,4,44413,8
2010,RD Berrington,6.333333333333332,0.0,0.0,100.0,14.516129032258064,0.0,16.101694915254235,0.0,4,4,1,1,1,1,1,4,44111,8
2012,RD Berrington,9.36,12.5,19.5,100.0,9.881422924901186,15.384615384615385,15.0,14.705882352941178,4,4,4,2,2,4,4,3,44444,8
2015,RD Berrington,7.7894736842105265,57.0,74.0,62.5,5.828220858895705,1.7543859649122806,6.395851339671563,8.196721311475411,3,2,1,4,4,3,3,2,32133,6
2016,RD Berrington,6.125,16.0,16.333333333333332,50.0,7.361963190184048,7.894736842105262,6.594885598923284,6.666666666666668,2,2,3,2,2,1,3,2,22313,4
2018,RD Berrington,6.857142857142858,14.0,16.0,83.33333333333334,7.82122905027933,11.111111111111109,6.687565308254964,11.594202898550725,4,2,3,2,2,2,3,3,42323,8
2019,RD Berrington,7.010869565217392,23.0,26.875,78.57142857142857,10.798122065727698,7.766990291262134,10.776942355889725,13.533834586466165,3,3,3,3,3,2,4,3,33324,6
2008,RR Watson,5.052631578947369,19.0,16.0,50.0,8.189655172413794,8.333333333333332,8.16326530612245,23.07692307692308,2,3,3,3,2,1,4,3,23314,5
2009,RR Watson,10.0,12.0,20.0,100.0,14.723926380368097,25.0,13.651877133105804,0.0,4,4,4,2,2,4,1,4,44441,8
2008,GH O'Brien,1.7777777777777777,13.5,4.0,100.0,24.770642201834864,100.0,8.791208791208794,66.66666666666666,4,3,4,2,1,1,4,4,43414,8
2019,GH O'Brien,5.897142857142858,21.875,21.5,72.72727272727273,15.008576329331047,14.545454545454545,12.759643916913946,28.282828282828284,3,3,4,3,3,1,4,4,33414,6
2008,SKW Kelly,5.5,0.0,0.0,100.0,11.009174311926609,0.0,12.087912087912088,11.111111111111109,4,3,1,1,1,1,3,3,43113,8
2008,RDM Leverock,5.5,0.0,0.0,100.0,22.01834862385321,0.0,24.17582417582417,0.0,4,4,1,1,1,1,1,4,44111,8
2008,RJ Trott,6.0,0.0,0.0,100.0,22.01834862385321,0.0,26.373626373626376,11.111111111111109,4,4,1,1,1,1,3,4,44113,8
2019,RJ Trott,6.9613259668508265,22.625,26.25,90.9090909090909,15.523156089193824,14.545454545454545,15.578635014836795,2.0202020202020203,4,4,4,3,3,2,2,4,44422,8
2010,RJ Trott,2.85,11.428571428571427,5.428571428571429,100.0,20.100502512562816,33.33333333333333,11.209439528023598,19.298245614035086,4,3,4,1,1,1,4,4,43414,8
2008,IH Romaine,7.125,0.0,0.0,100.0,14.678899082568808,0.0,20.87912087912088,11.111111111111109,4,4,1,1,1,2,3,4,44123,8
2010,IH Romaine,8.0,0.0,0.0,33.33333333333333,4.522613065326634,0.0,7.079646017699115,1.7543859649122806,2,2,1,1,1,3,1,2,22131,4
2008,OL Pitcher,7.0,0.0,0.0,100.0,5.504587155963304,0.0,7.6923076923076925,0.0,4,3,1,1,1,2,1,2,43121,8
2008,E Schiferli,3.84,0.0,0.0,100.0,20.491803278688526,0.0,15.84158415841584,33.33333333333333,4,4,1,1,1,1,4,4,44114,8
2009,E Schiferli,8.326530612244897,49.0,68.0,100.0,19.758064516129032,10.0,20.987654320987648,7.6923076923076925,4,4,3,4,4,3,3,4,44333,8
2010,E Schiferli,8.210526315789473,19.0,26.0,33.33333333333333,5.191256830601093,4.3478260869565215,6.435643564356437,5.882352941176469,2,2,2,3,3,3,2,2,22232,4
2008,Mudassar Bukhari,5.5,12.0,11.0,100.0,19.672131147540984,25.0,21.782178217821784,16.666666666666664,4,4,4,2,1,1,4,4,44414,8
2010,Mudassar Bukhari,6.666666666666668,12.0,13.333333333333336,100.0,19.672131147540984,26.08695652173913,19.801980198019802,29.411764705882355,4,4,4,2,2,2,4,4,44424,8
2012,Mudassar Bukhari,7.107692307692307,9.285714285714286,11.0,100.0,11.732851985559568,22.58064516129032,12.919463087248324,22.857142857142854,4,3,4,1,1,2,4,3,43424,8
2013,Mudassar Bukhari,5.36986301369863,12.882352941176471,11.529411764705882,100.0,20.777988614800762,28.813559322033896,18.631178707224336,21.621621621621625,4,4,4,2,2,1,4,4,44414,8
2014,Mudassar Bukhari,6.406015037593986,26.6,28.4,85.71428571428571,17.66268260292165,11.627906976744184,16.473317865429234,12.244897959183671,4,4,3,4,3,1,3,4,44313,8
